"Genes","Correlation"
"SLC6A12",0.866300366300366
"SLC6A13",0.747252747252747
"SLC6A14",0.358974358974359
"SLC6A15",0.965201465201465
"SLC6A16",0.79059829059829
"SLC6A17",0.833943833943834
"SLC6A18",-0.249084249084249
"SLC6A1",0.365689865689866
"SLC6A20",0.882173382173382
"SLC6A2",0.478021978021978
"SLC6A3",0.419413919413919
"SLC6A4",-0.0128205128205128
"SLC6A5",-0.180708180708181
"SLC6A6",0.222222222222222
"SLC6A7",0.184981684981685
"SLC6A8",0.798534798534798
"SLC6A9",0.899267399267399
"SLC7A10",0.866300366300366
"SLC7A11",0.868742368742369
"SLC7A13",-0.148351648351648
"SLC7A14",0.662393162393162
"SLC7A1",0.683150183150183
"SLC7A2",0.865689865689866
"SLC7A3",0.796703296703297
"SLC7A4",0.681929181929182
"SLC7A5",0.662393162393162
"SLC7A6",0.728937728937729
"SLC7A7",0.915140415140415
"SLC7A8",0.920634920634921
"SLC7A9",0.535409035409035
"SLC8A1",0.307081807081807
"SLC8A2",0.863858363858364
"SLC8A3",0.847374847374847
"SLC9A10",-0.216117216117216
"SLC9A11",0.07997557997558
"SLC9A1",0.73015873015873
"SLC9A2",0.731990231990232
"SLC9A3R1",0.95970695970696
"SLC9A3R2",0.583638583638584
"SLC9A3",0.364468864468864
"SLC9A4",-0.291819291819292
"SLC9A5",0.948107448107448
"SLC9A6",0.787545787545787
"SLC9A7",0.55982905982906
"SLC9A8",0.688644688644689
"SLC9A9",0.830891330891331
"SLCO1A2",0.728327228327228
"SLCO1B1",0.257631257631258
"SLCO1B3",0.287545787545788
"SLCO1C1",0.641636141636141
"SLCO2A1",0.935286935286935
"SLCO2B1",0.841269841269841
"SLCO3A1",0.935897435897436
"SLCO4A1",0.925518925518925
"SLCO4C1",0.444444444444444
"SLCO5A1",0.741147741147741
"SLCO6A1",0.567155067155067
"SLFN11",0.829059829059829
"SLFN12",0.802197802197802
"SLFN13",0.318070818070818
"SLFN5",0.575702075702076
"SLFNL1",0.746031746031746
"SLIT1",0.952380952380952
"SLIT2",0.76984126984127
"SLIT3",0.905982905982906
"SLITRK1",0.73015873015873
"SLITRK2",0.072039072039072
"SLITRK3",0.726495726495726
"SLITRK4",0.973137973137973
"SLITRK5",0.85958485958486
"SLITRK6",0.893772893772894
"SLK",-0.0622710622710623
"SLMAP",0.642246642246642
"SLMO1",0.943223443223443
"SLMO2",0.824175824175824
"SLN",0.94017094017094
"SLPI",0.935286935286935
"SLTM",0.628205128205128
"SLU7",0.55006105006105
"SLURP1",0.0598290598290598
"SMAD1",0.702075702075702
"SMAD2",0.649572649572649
"SMAD3",0.87973137973138
"SMAD4",0.753357753357753
"SMAD5OS",0.24053724053724
"SMAD5",0.246642246642247
"SMAD6",0.7997557997558
"SMAD7",0.765567765567766
"SMAD9",0.360805860805861
"SMARCA1",0.777167277167277
"SMARCA2",0.672161172161172
"SMARCA4",0.826617826617827
"SMARCA5",0.647130647130647
"SMARCAD1",0.825396825396825
"SMARCAL1",0.664835164835165
"SMARCB1",0.605616605616606
"SMARCC1",0.683150183150183
"SMARCC2",0.00793650793650794
"SMARCD1",0.762515262515262
"SMARCD2",0.559218559218559
"SMARCD3",0.715506715506716
"SMARCE1",0.762515262515262
"SMC1A",0.571428571428571
"SMC1B",0.36019536019536
"SMC2",0.733211233211233
"SMC3",0.642857142857143
"SMC4",0.874236874236874
"SMC5",0.52991452991453
"SMC6",0.75030525030525
"SMCHD1",0.755189255189255
"SMCP",0.921855921855922
"SMCR5",0.15018315018315
"SMCR7L",0.785103785103785
"SMCR7",0.57020757020757
"SMCR8",-0.115995115995116
"SMEK1",0.8003663003663
"SMEK2",0.28021978021978
"SMG1",0.421245421245421
"SMG5",0.68986568986569
"SMG6",0.41025641025641
"SMG7",0.564102564102564
"SMN1",0.179487179487179
"SMNDC1",0.7002442002442
"SMOC1",0.92979242979243
"SMOC2",0.958485958485958
"SMOX",0.963980463980464
"SMO",0.942612942612943
"SMPD1",0.788156288156288
"SMPD2",0.607448107448107
"SMPD3",0.791208791208791
"SMPD4",0.674603174603175
"SMPDL3A",0.857753357753358
"SMPDL3B",0.568986568986569
"SMPX",0.898046398046398
"SMR3A",0.0769230769230769
"SMR3B",0.401709401709402
"SMS",0.925518925518925
"SMTNL2",0.525030525030525
"SMTN",0.854700854700855
"SMU1",0.236874236874237
"SMUG1",0.25030525030525
"SMURF1",0.549450549450549
"SMURF2",0.388888888888889
"SMYD1",0.307081807081807
"SMYD2",0.848595848595848
"SMYD3",0.776556776556776
"SMYD4",0.571428571428571
"SMYD5",0.688644688644689
"SNAI1",0.852869352869353
"SNAI2",0.898656898656899
"SNAI3",0.876678876678877
"SNAP23",0.440781440781441
"SNAP25",0.896214896214896
"SNAP29",0.460927960927961
"SNAP91",0.627594627594628
"SNAPC1",0.722222222222222
"SNAPC2",0.883394383394383
"SNAPC3",0.478021978021978
"SNAPC4",0.844322344322344
"SNAPC5",0.515262515262515
"SNCAIP",0.941391941391941
"SNCA",0.971306471306471
"SNCB",0.885225885225885
"SNCG",0.933455433455433
"SND1",0.768620268620268
"SNED1",0.721001221001221
"SNF8",0.793040293040293
"SNIP1",0.806471306471306
"SNN",0.815018315018315
"SNPH",0.902319902319902
"SNRK",0.769230769230769
"SNRPA1",0.793040293040293
"SNRPA",0.807081807081807
"SNRPB2",0.911477411477411
"SNRPB",0.777167277167277
"SNRPC",0.753968253968254
"SNRPD1",0.885836385836386
"SNRPD2",0.798534798534798
"SNRPD3",0.515262515262515
"SNRPE",0.817460317460317
"SNRPF",0.885836385836386
"SNRPG",0.843101343101343
"SNRPN",0.237484737484737
"SNTA1",0.971916971916972
"SNTB1",0.937728937728938
"SNTB2",0.448717948717949
"SNTG2",0.753357753357753
"SNUPN",0.810744810744811
"SNW1",0.746642246642247
"SNX10",0.948107448107448
"SNX11",0.336996336996337
"SNX12",0.0604395604395604
"SNX13",0.552503052503052
"SNX14",0.67032967032967
"SNX15",0.562881562881563
"SNX16",0.717338217338217
"SNX17",0.354090354090354
"SNX19",0.442002442002442
"SNX1",0.581807081807082
"SNX21",0.86019536019536
"SNX22",0.661172161172161
"SNX24",0.691697191697192
"SNX25",0.841269841269841
"SNX27",0.459096459096459
"SNX2",0.576923076923077
"SNX3",0.672161172161172
"SNX4",0.724053724053724
"SNX5",-0.0164835164835165
"SNX6",0.372405372405372
"SNX7",0.945665445665446
"SNX8",0.537851037851038
"SNX9",0.906593406593406
"SOAT1",0.815628815628816
"SOAT2",0.382173382173382
"SOBP",0.14041514041514
"SOCS1",0.376678876678877
"SOCS2",0.948717948717949
"SOCS3",0.948107448107448
"SOCS4",0.536019536019536
"SOCS5",0.747252747252747
"SOCS6",0.85958485958486
"SOCS7",0.0164835164835165
"SOD1",0.567155067155067
"SOD2",0.879120879120879
"SOD3",0.946275946275946
"SOHLH1",0.936507936507936
"SOHLH2",0.957264957264957
"SOLH",0.291208791208791
"SON",0.676434676434676
"SORBS1",0.83028083028083
"SORBS2",0.875457875457875
"SORBS3",0.735042735042735
"SORCS1",0.946275946275946
"SORCS2",0.923687423687424
"SORCS3",0.476190476190476
"SORD",0.941391941391941
"SORL1",0.812576312576312
"SORT1",0.714285714285714
"SOS1",0.418803418803419
"SOS2",0.578754578754579
"SOSTDC1",0.786324786324786
"SOST",0.539072039072039
"SOX10",0.97008547008547
"SOX11",0.907203907203907
"SOX12",0.924297924297924
"SOX13",0.848595848595848
"SOX14",0.211233211233211
"SOX15",-0.361416361416361
"SOX17",0.738095238095238
"SOX18",0.282051282051282
"SOX1",0.321733821733822
"SOX21",0.86996336996337
"SOX2",0.786324786324786
"SOX30",0.348595848595849
"SOX3",0.786935286935287
"SOX4",0.938949938949939
"SOX5",0.666666666666667
"SOX6",0.597680097680098
"SOX7",0.648351648351648
"SOX8",0.512210012210012
"SOX9",0.927350427350427
"SP100",0.846153846153846
"SP110",0.807692307692308
"SP140",0.88034188034188
"SP1",0.246642246642247
"SP2",0.752136752136752
"SP3",0.615995115995116
"SP4",0.351037851037851
"SP5",0.923076923076923
"SP7",0.312576312576313
"SP8",0.785103785103785
"SPA17",0.931623931623932
"SPACA1",0.313186813186813
"SPACA3",0.263125763125763
"SPACA4",0.594017094017094
"SPACA5",0.287545787545788
"SPAG11B",-0.0286935286935287
"SPAG16",0.571428571428571
"SPAG17",0.221611721611722
"SPAG1",0.962148962148962
"SPAG4",0.717948717948718
"SPAG5",0.946886446886447
"SPAG6",0.761294261294261
"SPAG7",0.568986568986569
"SPAG8",0.786935286935287
"SPAG9",0.362637362637363
"SPAM1",0.0726495726495726
"SPANXC",0.134310134310134
"SPANXN3",-0.328449328449328
"SPARCL1",0.69047619047619
"SPARC",0.946886446886447
"SPAST",0.758241758241758
"SPATA12",-0.151404151404151
"SPATA13",0.245421245421245
"SPATA16",-0.181929181929182
"SPATA17",0.735653235653236
"SPATA18",0.916971916971917
"SPATA19",-0.152014652014652
"SPATA1",0.16971916971917
"SPATA20",0.968864468864469
"SPATA22",0.625763125763126
"SPATA2L",0.238705738705739
"SPATA2",0.808913308913309
"SPATA3",-0.244200244200244
"SPATA4",0.882173382173382
"SPATA5L1",0.808913308913309
"SPATA5",0.463980463980464
"SPATA6",0.928571428571428
"SPATA7",0.879120879120879
"SPATA8",0.308913308913309
"SPATA9",0.755189255189255
"SPATS1",0.115995115995116
"SPATS2",0.807692307692308
"SPC25",0.979242979242979
"SPCS1",0.501831501831502
"SPCS2",0.581807081807082
"SPCS3",0.562881562881563
"SPDEF",0.4004884004884
"SPDYA",0.628815628815629
"SPEF1",0.86996336996337
"SPEF2",0.913308913308913
"SPEG",0.735042735042735
"SPEN",0.684981684981685
"SPERT",0.413308913308913
"SPESP1",0.876678876678877
"SPG11",0.655677655677656
"SPG20",0.755189255189255
"SPG21",0.77045177045177
"SPG7",0.590964590964591
"SPHK1",0.949328449328449
"SPHK2",0.923076923076923
"SPI1",0.920634920634921
"SPIB",0.0488400488400488
"SPIC",0.396825396825397
"SPIN1",0.733211233211233
"SPIN2A",-0.047008547008547
"SPIN2B",0.822344322344322
"SPIN3",0.798534798534798
"SPIN4",0.766178266178266
"SPINK1",0.747252747252747
"SPINK2",0.724664224664225
"SPINK4",0.366910866910867
"SPINK5",0.701465201465201
"SPINK6",0.335775335775336
"SPINK7",0.057997557997558
"SPINLW1",-0.142857142857143
"SPINT1",0.844932844932845
"SPINT2",0.943223443223443
"SPIRE1",0.337606837606838
"SPIRE2",0.768009768009768
"SPNS1",0.645299145299145
"SPNS2",0.575702075702076
"SPNS3",0.915750915750916
"SPN",0.43956043956044
"SPO11",0.136752136752137
"SPOCD1",0.982295482295482
"SPOCK1",0.958485958485958
"SPOCK2",0.817460317460317
"SPOCK3",0.796092796092796
"SPON1",0.931623931623932
"SPON2",0.943833943833944
"SPOP",0.485958485958486
"SPP1",0.978021978021978
"SPP2",-0.225885225885226
"SPPL2A",0.336996336996337
"SPPL2B",0.116605616605617
"SPRED1",0.889499389499389
"SPRED2",0.832112332112332
"SPRN",0.926739926739927
"SPRR1A",0.238705738705739
"SPRR1B",0.38949938949939
"SPRR2D",0.506715506715507
"SPRR2F",0.588522588522589
"SPRR2G",0.266788766788767
"SPRR3",0.353479853479853
"SPRR4",0.167277167277167
"SPRY1",0.926129426129426
"SPRY2",0.854090354090354
"SPRY4",0.965811965811966
"SPRYD3",0.748473748473748
"SPRYD5",0.0311355311355311
"SPR",0.951159951159951
"SPSB1",0.877289377289377
"SPSB2",0.889499389499389
"SPSB3",0.605616605616606
"SPSB4",0.874847374847375
"SPTA1",0.248473748473748
"SPTAN1",0.435897435897436
"SPTBN1",0.53052503052503
"SPTBN2",0.866300366300366
"SPTBN4",0.854700854700855
"SPTBN5",0.888278388278388
"SPTB",0.893772893772894
"SPTLC1",0.413919413919414
"SPTLC2",0.523199023199023
"SPTLC3",0.826007326007326
"SPTY2D1",0.615995115995116
"SPZ1",-0.238705738705739
"SQLE",0.879120879120879
"SQRDL",0.969474969474969
"SQSTM1",0.833333333333333
"SR140",0.681929181929182
"SRA1",0.754578754578755
"SRBD1",0.544566544566545
"SRCAP",0.484737484737485
"SRCRB4D",0.938949938949939
"SRC",0.761294261294261
"SRD5A1",0.748473748473748
"SRD5A2",0.913308913308913
"SREBF1",0.934065934065934
"SREBF2",0.821733821733822
"SRFBP1",0.584859584859585
"SRF",0.880952380952381
"SRGAP1",0.562881562881563
"SRGAP3",0.134920634920635
"SRGN",0.938339438339438
"SRI",0.89010989010989
"SRMS",0.043956043956044
"SRM",0.868742368742369
"SRP14",0.77045177045177
"SRP19",0.56043956043956
"SRP54",0.504884004884005
"SRP68",0.639194139194139
"SRP72",0.583028083028083
"SRP9",0.726495726495726
"SRPK1",0.858363858363858
"SRPK2",0.753357753357753
"SRPK3",0.713064713064713
"SRPRB",0.849206349206349
"SRPR",0.797924297924298
"SRPX2",0.945054945054945
"SRPX",0.976190476190476
"SRRM1",0.628815628815629
"SRRM2",0.705128205128205
"SRR",0.706959706959707
"SRXN1",0.839438339438339
"SRY",0.0409035409035409
"SS18L1",0.880952380952381
"SS18L2",0.286324786324786
"SS18",0.521978021978022
"SSBP1",0.307692307692308
"SSBP2",0.921855921855922
"SSBP3",0.728937728937729
"SSBP4",0.785103785103785
"SSB",0.664835164835165
"SSFA2",0.548229548229548
"SSH1",0.3998778998779
"SSH2",0.531135531135531
"SSH3",0.907203907203907
"SSNA1",0.490842490842491
"SSPN",0.957264957264957
"SSPO",0.346764346764347
"SSR1",0.574481074481074
"SSR2",0.860805860805861
"SSR3",0.594017094017094
"SSR4",0.755799755799756
"SSRP1",0.793040293040293
"SSSCA1",0.746031746031746
"SSTR1",0.974358974358974
"SSTR2",0.836996336996337
"SSTR3",-0.173382173382173
"SSTR4",0.180708180708181
"SSTR5",-0.213064713064713
"SST",0.84004884004884
"SSU72",0.810744810744811
"SSX1",0.324786324786325
"SSX2IP",0.935897435897436
"SSX2",0.210622710622711
"SSX3",0.386446886446886
"SSX5",0.115384615384615
"SSX7",0.161782661782662
"ST13",0.835775335775336
"ST14",0.963369963369963
"ST18",0.878510378510378
"ST20",0.819291819291819
"ST3GAL1",0.526251526251526
"ST3GAL2",0.562881562881563
"ST3GAL3",0.725274725274725
"ST3GAL4",0.808302808302808
"ST3GAL5",0.976800976800977
"ST3GAL6",0.956654456654456
"ST5",0.672771672771673
"ST6GAL1",0.818070818070818
"ST6GAL2",0.871794871794872
"ST6GALNAC1",0.931623931623932
"ST6GALNAC2",0.918192918192918
"ST6GALNAC3",0.931013431013431
"ST6GALNAC4",0.872405372405372
"ST6GALNAC5",0.986568986568986
"ST6GALNAC6",0.891941391941392
"ST7L",0.801587301587302
"ST7",0.78998778998779
"ST8SIA1",0.887057387057387
"ST8SIA2",0.571428571428571
"ST8SIA3",0.89010989010989
"ST8SIA4",0.849206349206349
"ST8SIA5",0.879120879120879
"STAB1",0.827838827838828
"STAB2",-0.0451770451770452
"STAC2",0.965201465201465
"STAC3",0.347985347985348
"STAC",0.757631257631258
"STAG1",0.506105006105006
"STAG2",0.550671550671551
"STAG3",0.695360195360195
"STAM2",0.072039072039072
"STAMBPL1",0.89010989010989
"STAMBP",0.622100122100122
"STAM",0.871794871794872
"STAP1",0.18009768009768
"STAP2",0.768620268620268
"STARD10",0.478021978021978
"STARD13",0.626373626373626
"STARD3NL",0.470695970695971
"STARD3",0.216117216117216
"STARD4",0.794261294261294
"STARD5",0.559218559218559
"STARD6",0.437118437118437
"STARD7",0.501831501831502
"STARD8",0.697191697191697
"STAR",0.954212454212454
"STAT1",0.791208791208791
"STAT2",0.708791208791209
"STAT3",0.514652014652014
"STAT4",0.960927960927961
"STAT5A",0.923076923076923
"STAT5B",0.513431013431013
"STAT6",0.677655677655678
"STATH",0.211843711843712
"STAU1",0.521367521367521
"STAU2",0.793650793650794
"STBD1",0.824175824175824
"STC1",0.761904761904762
"STC2",0.97008547008547
"STEAP1",0.93040293040293
"STEAP2",0.865079365079365
"STEAP3",0.964590964590964
"STEAP4",0.557387057387057
"STH",0.225274725274725
"STIL",0.749084249084249
"STIM1",0.747252747252747
"STIM2",0.73992673992674
"STIP1",0.772283272283272
"STK10",0.721001221001221
"STK11IP",0.742979242979243
"STK11",0.405982905982906
"STK16",0.277777777777778
"STK17A",0.754578754578755
"STK17B",0.849206349206349
"STK19",0.535409035409035
"STK24",0.685592185592185
"STK25",0.53968253968254
"STK31",0.725274725274725
"STK32A",0.703296703296703
"STK32B",0.963980463980464
"STK32C",0.606227106227106
"STK33",0.89010989010989
"STK35",0.360805860805861
"STK36",0.851648351648352
"STK38L",0.879120879120879
"STK38",0.864468864468864
"STK39",0.838217338217338
"STK3",0.84981684981685
"STK40",0.914529914529914
"STK4",0.213064713064713
"STMN1",0.894993894993895
"STMN2",0.255799755799756
"STMN3",0.885225885225885
"STMN4",0.520757020757021
"STOML1",0.761904761904762
"STOML2",0.702075702075702
"STOML3",0.0964590964590964
"STOM",0.953601953601954
"STON1",0.934065934065934
"STON2",0.808913308913309
"STOX1",0.942002442002442
"STOX2",0.3998778998779
"STRA6",0.922466422466422
"STRA8",0.243589743589744
"STRAP",0.648351648351648
"STRBP",0.731990231990232
"STRC",0.249084249084249
"STRN3",0.331501831501831
"STRN4",0.877899877899878
"STRN",0.55006105006105
"STS",0.8998778998779
"STT3A",0.564102564102564
"STT3B",0.644078144078144
"STX10",0.484126984126984
"STX11",0.857753357753358
"STX12",0.719169719169719
"STX16",0.704517704517704
"STX17",0.402930402930403
"STX18",0.536019536019536
"STX1A",0.959096459096459
"STX1B",0.301587301587302
"STX2",0.258241758241758
"STX3",0.903540903540903
"STX4",0.599511599511599
"STX5",0.683150183150183
"STX6",0.793650793650794
"STX7",0.408424908424908
"STX8",0.368742368742369
"STXBP1",0.897435897435897
"STXBP2",0.693528693528694
"STXBP3",0.815018315018315
"STXBP4",0.450549450549451
"STXBP5L",0.909035409035409
"STXBP5",0.780830280830281
"STXBP6",0.901098901098901
"STYK1",0.967032967032967
"STYXL1",0.74053724053724
"STYX",0.264957264957265
"SUB1",0.920634920634921
"SUCLA2",0.874847374847375
"SUCLG1",0.77960927960928
"SUCLG2",0.783272283272283
"SUCNR1",0.71978021978022
"SUDS3",0.541514041514041
"SUFU",0.689255189255189
"SUGT1L1",0.153846153846154
"SUGT1",0.844322344322344
"SULF1",0.965811965811966
"SULF2",0.916361416361416
"SULT1A1",0.945054945054945
"SULT1A2",0.615384615384615
"SULT1B1",0.681318681318681
"SULT1C2",0.585470085470085
"SULT1C4",0.371794871794872
"SULT1E1",0.285103785103785
"SULT2A1",0.195970695970696
"SULT2B1",0.822344322344322
"SULT4A1",0.969474969474969
"SULT6B1",-0.0927960927960928
"SUMF1",0.904761904761905
"SUMF2",0.206959706959707
"SUMO1P1",-0.268009768009768
"SUMO1",0.680708180708181
"SUMO2",0.732600732600733
"SUMO3",0.814407814407814
"SUOX",0.769230769230769
"SUPT16H",0.724664224664225
"SUPT3H",0.612332112332112
"SUPT4H1",0.629426129426129
"SUPT5H",0.775335775335775
"SUPT6H",0.420634920634921
"SUPT7L",0.67032967032967
"SUPV3L1",0.853479853479853
"SURF1",0.729548229548229
"SURF2",0.793650793650794
"SURF4",0.757020757020757
"SURF6",0.643467643467643
"SUSD1",0.853479853479853
"SUSD2",0.815018315018315
"SUSD3",0.982295482295482
"SUSD4",0.888278388278388
"SUSD5",0.961538461538461
"SUV39H1",0.875457875457875
"SUV39H2",0.85042735042735
"SUV420H1",0.74053724053724
"SUV420H2",0.881562881562882
"SUZ12",0.524420024420024
"SV2A",0.755799755799756
"SV2B",0.982295482295482
"SV2C",0.895604395604395
"SVEP1",0.769230769230769
"SVIL",0.811355311355311
"SVIP",0.918803418803419
"SWAP70",0.764957264957265
"SYAP1",0.518315018315018
"SYCE1",0.814407814407814
"SYCN",-0.00183150183150183
"SYCP1",0.0946275946275946
"SYCP2L",0.71001221001221
"SYCP2",0.830891330891331
"SYCP3",-0.0158730158730159
"SYDE1",0.834554334554334
"SYDE2",0.489010989010989
"SYF2",0.768620268620268
"SYK",0.926129426129426
"SYMPK",0.742368742368742
"SYN1",0.725885225885226
"SYN2",0.846153846153846
"SYN3",0.578144078144078
"SYNCRIP",0.567155067155067
"SYNE1",0.653235653235653
"SYNE2",0.728937728937729
"SYNGAP1",0.383394383394383
"SYNGR1",0.507936507936508
"SYNGR2",0.895604395604395
"SYNGR3",0.973137973137973
"SYNGR4",0.528083028083028
"SYNJ1",0.663003663003663
"SYNJ2BP",0.120879120879121
"SYNJ2",0.777777777777778
"SYNPO2L",0.862637362637363
"SYNPO",0.832722832722833
"SYNPR",0.94993894993895
"SYPL1",0.8998778998779
"SYPL2",0.786324786324786
"SYP",0.692307692307692
"SYS1",0.776556776556776
"SYT10",0.368742368742369
"SYT11",0.0128205128205128
"SYT12",0.873015873015873
"SYT13",0.992673992673993
"SYT14L",0.538461538461538
"SYT14",0.777167277167277
"SYT15",0.536630036630036
"SYT16",0.591575091575091
"SYT17",0.665445665445665
"SYT1",0.963980463980464
"SYT2",0.36996336996337
"SYT3",0.792429792429792
"SYT4",0.863858363858364
"SYT5",0.858363858363858
"SYT6",0.946886446886447
"SYT7",0.729548229548229
"SYT8",0.446886446886447
"SYT9",0.876678876678877
"SYTL1",0.139194139194139
"SYTL2",0.864468864468864
"SYTL3",0.951770451770452
"SYTL4",0.939560439560439
"SYTL5",0.0641025641025641
"SYVN1",0.471306471306471
"TAAR1",-0.0409035409035409
"TAAR2",0.461538461538462
"TAAR5",-0.122710622710623
"TAAR6",-0.145909645909646
"TAAR8",0.242979242979243
"TAAR9",-0.126373626373626
"TAC1",0.963980463980464
"TAC3",0.947496947496947
"TAC4",0.806471306471306
"TACC1",0.51037851037851
"TACC2",0.821733821733822
"TACC3",0.951159951159951
"TACR1",0.537240537240537
"TACR2",0.106227106227106
"TACR3",0.133089133089133
"TACSTD2",0.418192918192918
"TAF10",0.750915750915751
"TAF11",0.0122100122100122
"TAF12",0.887667887667888
"TAF13",0.567155067155067
"TAF15",0.182539682539683
"TAF1A",0.631257631257631
"TAF1B",0.517094017094017
"TAF1C",0.860805860805861
"TAF1L",0.561050061050061
"TAF1",0.655677655677656
"TAF2",0.474969474969475
"TAF3",0.412698412698413
"TAF4B",0.757020757020757
"TAF4",0.822954822954823
"TAF5L",0.53968253968254
"TAF5",0.677655677655678
"TAF6L",0.630647130647131
"TAF7L",0.486568986568987
"TAF7",0.852258852258852
"TAF8",0.353479853479853
"TAF9B",0.567155067155067
"TAF9",0.636141636141636
"TAGAP",0.918192918192918
"TAGLN2",0.849206349206349
"TAGLN3",0.727106227106227
"TAGLN",0.97008547008547
"TAL1",0.918803418803419
"TAL2",0.796092796092796
"TALDO1",0.833943833943834
"TANC1",0.748473748473748
"TANC2",0.588522588522589
"TANK",0.469474969474969
"TAOK1",-0.147741147741148
"TAOK2",0.343711843711844
"TAOK3",0.667887667887668
"TAP1",0.889499389499389
"TAP2",0.290598290598291
"TAPBPL",0.874847374847375
"TAPBP",0.632478632478632
"TAPT1",0.782051282051282
"TARBP1",0.902930402930403
"TARBP2",0.85958485958486
"TARDBP",0.643467643467643
"TARS2",0.576312576312576
"TARSL2",0.75030525030525
"TARS",0.830891330891331
"TAS1R1",0.920634920634921
"TAS1R3",-0.443223443223443
"TAS2R10",0.535409035409035
"TAS2R13",0.0445665445665446
"TAS2R14",0.611111111111111
"TAS2R16",0.014041514041514
"TAS2R1",0.13980463980464
"TAS2R38",-0.172771672771673
"TAS2R39",0.139194139194139
"TAS2R3",0.305860805860806
"TAS2R40",-0.153846153846154
"TAS2R41",0.237484737484737
"TAS2R42",-0.258852258852259
"TAS2R43",0.203296703296703
"TAS2R46",-0.297313797313797
"TAS2R4",0.442002442002442
"TAS2R50",-0.0286935286935287
"TAS2R5",0.503663003663004
"TAS2R60",-0.00488400488400488
"TAS2R7",0.598901098901099
"TAS2R8",0.351037851037851
"TAS2R9",-0.167277167277167
"TASP1",0.782051282051282
"TATDN1",0.841880341880342
"TATDN2",0.88034188034188
"TATDN3",0.584249084249084
"TAT",0.0604395604395604
"TAX1BP1",0.575702075702076
"TAX1BP3",0.773504273504273
"TAZ",0.77960927960928
"TBC1D10A",0.963980463980464
"TBC1D10B",0.831501831501831
"TBC1D10C",0.879120879120879
"TBC1D12",0.597069597069597
"TBC1D13",0.821123321123321
"TBC1D14",0.810744810744811
"TBC1D15",0.394383394383394
"TBC1D17",0.696581196581197
"TBC1D19",0.835164835164835
"TBC1D1",0.905372405372405
"TBC1D20",0.254578754578755
"TBC1D21",0.13003663003663
"TBC1D22A",0.65018315018315
"TBC1D22B",0.65995115995116
"TBC1D23",0.683760683760684
"TBC1D24",0.614774114774115
"TBC1D25",0.318070818070818
"TBC1D2B",0.816849816849817
"TBC1D2",0.719169719169719
"TBC1D3P2",0.134920634920635
"TBC1D4",0.495115995115995
"TBC1D5",0.639194139194139
"TBC1D7",0.884004884004884
"TBC1D8B",0.526862026862027
"TBC1D8",0.684981684981685
"TBC1D9B",0.726495726495726
"TBC1D9",0.805250305250305
"TBCA",0.453601953601954
"TBCB",0.865689865689866
"TBCCD1",0.56043956043956
"TBCC",0.791208791208791
"TBCD",0.739316239316239
"TBCE",0.681929181929182
"TBK1",0.410866910866911
"TBKBP1",0.168498168498168
"TBL1XR1",0.688034188034188
"TBL1X",0.627594627594628
"TBL1Y",0.237484737484737
"TBL2",0.886446886446886
"TBL3",0.476800976800977
"TBPL1",0.811355311355311
"TBP",0.783272283272283
"TBR1",0.730769230769231
"TBRG1",0.554334554334554
"TBRG4",0.828449328449328
"TBX10",0.319291819291819
"TBX15",0.943223443223443
"TBX18",0.348595848595849
"TBX19",0.658730158730159
"TBX1",0.78998778998779
"TBX20",-0.083028083028083
"TBX21",0.636141636141636
"TBX22",-0.0757020757020757
"TBX2",0.894993894993895
"TBX3",0.923076923076923
"TBX4",0.183760683760684
"TBX5",0.407814407814408
"TBX6",0.125763125763126
"TBXA2R",0.81013431013431
"TBXAS1",0.894383394383394
"TC2N",0.933455433455433
"TCAP",0.734432234432234
"TCEA1",0.731379731379731
"TCEA2",0.447496947496947
"TCEA3",0.905982905982906
"TCEAL1",0.785103785103785
"TCEAL2",0.526862026862027
"TCEAL3",0.798534798534798
"TCEAL4",0.615995115995116
"TCEAL5",0.805250305250305
"TCEAL6",0.409035409035409
"TCEAL7",0.401709401709402
"TCEAL8",0.775335775335775
"TCEB1",0.611721611721612
"TCEB2",0.500610500610501
"TCEB3B",-0.420634920634921
"TCEB3",0.71978021978022
"TCERG1L",0.967643467643468
"TCERG1",0.745421245421245
"TCF12",0.700854700854701
"TCF15",0.844322344322344
"TCF19",0.937728937728938
"TCF20",0.686202686202686
"TCF21",-0.00549450549450549
"TCF23",0.0592185592185592
"TCF25",0.352258852258852
"TCF3",0.907203907203907
"TCF4",0.772283272283272
"TCF7L1",0.895604395604395
"TCF7L2",0.78998778998779
"TCF7",0.880952380952381
"TCFL5",0.66056166056166
"TCHH",0.777167277167277
"TCHP",0.591575091575091
"TCIRG1",0.904761904761905
"TCL1B",0.105616605616606
"TCL6",0.00732600732600733
"TCN1",0.634310134310134
"TCN2",0.890720390720391
"TCOF1",0.663614163614163
"TCP10L",0.695970695970696
"TCP10",0.341880341880342
"TCP11L1",0.442002442002442
"TCP11L2",0.27960927960928
"TCP11",0.282051282051282
"TCP1",0.804029304029304
"TCTA",0.766788766788767
"TCTE1",0.605006105006105
"TCTE3",0.61965811965812
"TCTEX1D1",0.882173382173382
"TCTN1",0.884615384615385
"TCTN2",0.781440781440781
"TCTN3",0.768620268620268
"TDGF1",0.896825396825397
"TDG",0.809523809523809
"TDH",0.918192918192918
"TDO2",0.905372405372405
